ORLY,O'Reilly Automotive Inc,Yes,"5,193,270",NASDAQ,$79B (Large),0.62
OSCR,Oscar Health Inc,Yes,"7,966,440",NYS,$5B (Small),1.91
OSS,One Stop Systems Inc,Yes,"1,955,560",NASDAQ,$198M (Micro),0.97
OTIS,Otis Worldwide Corp,Yes,"2,033,630",NYS,$35B (Mid),1.01
OTLK,Outlook Therapeutics Inc,Yes,"22,918,850",NASDAQ,$38M (Micro),0.09
OUST,Ouster Inc,Yes,"1,976,900",NASDAQ,$2B (Micro),2.93
OUT,OUTFRONT Media Inc,Yes,"1,031,680",NYS,$4B (Small),1.55
OVID,Ovid Therapeutics Inc,Yes,"1,346,770",NASDAQ,$217M (Micro),0.26
OVV,Ovintiv Inc,Yes,"3,433,630",NYS,$10B (Mid),0.78
OWL,Blue Owl Capital Inc,Yes,"11,422,650",NYS,$25B (Mid),1.11
OXSQ,Oxford Square Capital Corp,Yes,"1,169,310",NASDAQ,$145M (Micro),0.53
OXY,Occidental Petroleum Corp,Yes,"11,686,450",NYS,$42B (Large),0.41
OZK,Bank Ozk,Yes,"1,072,950",NASDAQ,$5B (Small),0.94
PAA,Plains All American Pipeline LP,Yes,"2,632,520",NASDAQ,$13B (Mid),0.56
PAAS,Pan American Silver Corp,Yes,"6,032,860",NYS,$23B (Mid),0.66
PACB,Pacific Biosciences of California Inc,Yes,"7,391,350",NASDAQ,$586M (Micro),2.27
PAGP,Plains GP Holdings LP,Yes,"1,670,660",NASDAQ,$4B (Small),0.54
PAGS,PagSeguro Digital Ltd,Yes,"3,187,670",NYS,$3B (Small),1.39
PANW,Palo Alto Networks Inc,Yes,"5,011,150",NASDAQ,$132B (Large),0.75
PARR,Par Pacific Holdings Inc,Yes,"1,189,650",NYS,$2B (Micro),1.23
PATH,UiPath Inc,Yes,"29,829,480",NYS,$9B (Mid),1.08
PAYO,Payoneer Global Inc,Yes,"2,613,730",NASDAQ,$2B (Micro),1.03
PAYX,Paychex Inc,Yes,"2,469,280",NASDAQ,$41B (Mid),0.89
PBF,PBF Energy Inc,Yes,"4,165,320",NYS,$4B (Small),0.5
PBI,Pitney Bowes Inc,Yes,"2,023,240",NYS,$2B (Micro),1.4
PBR,Petroleo Brasileiro SA Petrobras,Yes,"15,070,080",NYS,$44B (Large),0.53
PCAR,Paccar Inc,Yes,"2,717,070",NASDAQ,$62B (Large),1.04
PCG,PG&E Corp,Yes,"15,665,420",NYS,$35B (Mid),0.36
PCT,Purecycle Technologies Inc,Yes,"3,544,160",NASDAQ,$2B (Micro),2.06
PCVX,Vaxcyte Inc,Yes,"1,015,810",NASDAQ,$6B (Small),1.32
PD,PagerDuty Inc,Yes,"1,848,860",NYS,$1B (Micro),0.66
PDYN,Palladyne AI Corp,Yes,"2,050,530",NASDAQ,$283M (Micro),3.82
PEB,Pebblebrook Hotel Trust,Yes,"1,786,530",NYS,$1B (Micro),1.54
PEG,Public Service Enterprise Group Inc,Yes,"2,391,670",NYS,$39B (Mid),0.61
PENG,Penguin Solutions Inc,Yes,"1,830,790",NASDAQ,$1B (Micro),2.23
PENN,PENN Entertainment Inc,Yes,"3,322,420",NASDAQ,$2B (Micro),1.4
PEP,PepsiCo Inc,Yes,"7,113,170",NASDAQ,$191B (Large),0.4
PFE,Pfizer Inc,Yes,"38,105,460",NYS,$145B (Large),0.43
PFGC,Performance Food Group Co,Yes,"1,875,290",NYS,$14B (Mid),0.93
PFLT,PennantPark Floating Rate Capital Ltd,Yes,"1,199,140",NYS,$951M (Micro),0.76
PG,Procter & Gamble Co,Yes,"8,853,320",NYS,$332B (Large),0.37
PGEN,Precigen Inc,Yes,"3,889,830",NASDAQ,$2B (Micro),1.07
PGNY,Progyny Inc,Yes,"1,192,220",NASDAQ,$2B (Small),0.96
PGR,Progressive Corp,Yes,"3,012,920",NYS,$126B (Large),0.31
PGY,Pagaya Technologies Ltd,Yes,"3,039,270",NASDAQ,$2B (Micro),5.89
PHAT,Phathom Pharmaceuticals Inc,Yes,"1,325,370",NASDAQ,$1B (Micro),0.51
PHM,Pultegroup Inc,Yes,"1,701,640",NYS,$26B (Mid),1.35
PINS,Pinterest Inc,Yes,"10,819,340",NYS,$18B (Mid),0.92
PK,Park Hotels & Resorts Inc,Yes,"3,569,460",NYS,$2B (Small),1.45
PL,Planet Labs PBC,Yes,"10,643,720",NYS,$7B (Small),1.95
PLAB,Photronics Inc,Yes,"1,145,070",NASDAQ,$2B (Micro),1.52
PLD,Prologis Inc,Yes,"2,812,040",NYS,$120B (Large),1.43
PLG,Platinum Group Metals Ltd,Yes,"3,837,210",NYS,$305M (Micro),1.16
PLNT,Planet Fitness Inc,Yes,"1,578,290",NYS,$9B (Mid),1.26
PLRX,Pliant Therapeutics Inc,Yes,"1,041,870",NASDAQ,$81M (Micro),1.4
PLTK,Playtika Holding Corp,Yes,"1,037,380",NASDAQ,$1B (Micro),0.83
PLTR,Palantir Technologies Inc,Yes,"35,983,830",NASDAQ,$423B (Large),1.64
PLUG,Plug Power Inc,Yes,"90,293,860",NASDAQ,$3B (Small),1.88
PLYM,Plymouth Industrial REIT Inc,Yes,"1,177,970",NYS,$977M (Micro),1.25
PM,Philip Morris International Inc,Yes,"4,446,240",NYS,$253B (Large),0.41
PMT,PennyMac Mortgage Investment Trust,Yes,"1,174,650",NYS,$1B (Micro),1.26
PNC,PNC Financial Services Group Inc,Yes,"2,030,120",NYS,$85B (Large),0.99
PNFP,Pinnacle Financial Partners Inc,Yes,"2,630,720",NYS,$15B (Mid),1.03
PNR,Pentair PLC,Yes,"1,428,870",NYS,$17B (Mid),1.22
PNW,Pinnacle West Capital Corp,Yes,"1,034,310",NYS,$11B (Mid),0.53
POET,POET Technologies Inc,Yes,"6,074,750",NASDAQ,$974M (Micro),0.39
PPG,PPG Industries Inc,Yes,"1,570,560",NYS,$24B (Mid),1.16
PPL,PPL Corp,Yes,"4,376,880",NYS,$26B (Mid),0.71
PR,Permian Resources Corp,Yes,"9,736,320",NYS,$12B (Mid),0.75
PRCH,Porch Group Inc,Yes,"1,297,900",NASDAQ,$1B (Micro),3.07
PRCT,Procept Biorobotics Corp,Yes,"1,028,380",NASDAQ,$2B (Micro),0.99
PRGO,Perrigo Company PLC,Yes,"2,731,750",NYS,$2B (Micro),0.4
PRKS,United Parks & Resorts Inc,Yes,"1,171,570",NYS,$2B (Micro),1.27
PRMB,Primo Brands Corp,Yes,"6,379,910",NYS,$7B (Small),0.63
PROK,Prokidney Corp,Yes,"1,095,050",NASDAQ,$704M (Micro),1.82
PROP,Prairie Operating Co,Yes,"1,503,090",NASDAQ,$108M (Micro),2.43
PRTS,Carparts.Com Inc,Yes,"1,475,160",NASDAQ,$36M (Micro),0.94
PRU,Prudential Financial Inc,Yes,"1,300,230",NYS,$41B (Large),0.97
PSA,Public Storage,Yes,"1,018,050",NYS,$49B (Large),1.03
PSEC,Prospect Capital Corp,Yes,"5,525,890",NASDAQ,$1B (Micro),0.89
PSKY,Paramount Skydance Corp,Yes,"6,357,120",NASDAQ,$13B (Mid),1.25
PSN,Parsons Corp,Yes,"1,180,530",NYS,$7B (Small),0.67
PSTG,Pure Storage Inc,Yes,"3,073,160",NYS,$22B (Mid),1.27
PSX,Phillips 66,Yes,"2,516,790",NYS,$57B (Large),0.9
PTCT,PTC Therapeutics Inc,Yes,"1,315,820",NASDAQ,$6B (Small),0.48
PTEN,Patterson-UTI Energy Inc,Yes,"11,198,820",NASDAQ,$3B (Small),0.76
PTLO,Portillos Inc,Yes,"2,590,430",NASDAQ,$378M (Micro),1.76
PTON,Peloton Interactive Inc,Yes,"8,287,260",NASDAQ,$3B (Small),2.42
PUMP,ProPetro Holding Corp,Yes,"1,755,550",NYS,$978M (Micro),0.77
PYPL,PayPal Holdings Inc,Yes,"13,388,390",NASDAQ,$54B (Large),1.44
PYXS,Pyxis Oncology Inc,Yes,"1,687,230",NASDAQ,$110M (Micro),1.49
QBTS,D-Wave Quantum Inc,Yes,"39,038,680",NYS,$10B (Mid),1.55
QCOM,Qualcomm Inc,Yes,"6,894,020",NASDAQ,$190B (Large),1.22
QFIN,Qfin Holdings Inc,Yes,"1,529,790",NASDAQ,$2B (Small),0.57
QRVO,Qorvo Inc,Yes,"1,048,800",NASDAQ,$8B (Small),1.37
QS,Quantumscape Corp,Yes,"11,936,590",NASDAQ,$6B (Small),2.53
QSI,Quantum-Si Inc,Yes,"6,038,310",NASDAQ,$263M (Micro),3.04
QSR,Restaurant Brands International Inc,Yes,"2,833,490",NYS,$23B (Mid),0.6
QUBT,Quantum Computing Inc,Yes,"15,855,150",NASDAQ,$3B (Small),3.44
QURE,Uniqure NV,Yes,"1,574,850",NASDAQ,$2B (Micro),0.67
QXO,QXO Inc,Yes,"9,605,920",NYS,$17B (Mid),2.54
RANI,Rani Therapeutics Holdings Inc,Yes,"1,505,790",NASDAQ,$170M (Micro),0.44
RARE,Ultragenyx Pharmaceutical Inc,Yes,"5,830,030",NASDAQ,$2B (Small),0.16
RBA,RB Global Inc,Yes,"1,059,750",NYS,$20B (Mid),0.54
RBLX,Roblox Corp,Yes,"8,590,250",NYS,$51B (Large),1.63
RC,Ready Capital Corp,Yes,"3,938,540",NYS,$350M (Micro),1.5
RCAT,Red Cat Holdings Inc,Yes,"11,583,700",NASDAQ,$1B (Micro),1.35
RCKT,Rocket Pharmaceuticals Inc,Yes,"1,860,800",NASDAQ,$404M (Micro),0.48
RCL,Royal Caribbean Cruises Ltd,Yes,"1,678,310",NYS,$85B (Large),1.92
RCUS,Arcus Biosciences Inc,Yes,"1,537,190",NYS,$3B (Small),0.84
RDW,Redwire Corp,Yes,"19,944,010",NYS,$2B (Micro),2.47
RDY,Dr Reddy's Laboratories Ltd,Yes,"1,084,020",NYS,$11B (Mid),0.34
REAL,RealReal Inc,Yes,"2,523,830",NASDAQ,$2B (Micro),2.66
REAX,Real Brokerage Inc,Yes,"1,839,060",NASDAQ,$873M (Micro),1.05
REG,Regency Centers Corp,Yes,"1,060,870",NASDAQ,$13B (Mid),0.96
REI,Ring Energy Inc,Yes,"1,403,680",NYS,$192M (Micro),1
REKR,Rekor Systems Inc,Yes,"2,835,650",NASDAQ,$229M (Micro),2.15
RELX,RELX PLC,Yes,"1,968,570",NYS,$79B (Large),0.77
RELY,Remitly Global Inc,Yes,"2,642,600",NASDAQ,$3B (Small),0.11
REPL,Replimune Group Inc,Yes,"1,179,890",NASDAQ,$630M (Micro),0.73
RES,RPC Inc,Yes,"1,689,400",NYS,$1B (Micro),0.72
REXR,Rexford Industrial Realty Inc,Yes,"2,247,930",NYS,$9B (Mid),1.24
RF,Regions Financial Corp,Yes,"10,783,740",NYS,$25B (Mid),1.05
RGC,Regencell Bioscience Holdings Ltd,Yes,"1,323,820",NASDAQ,$23B (Mid),2.08
RGTI,Rigetti Computing Inc,Yes,"31,654,100",NASDAQ,$8B (Mid),1.71
RH,RH,Yes,"1,189,640",NYS,$4B (Small),2.13
RHI,Robert Half Inc,Yes,"1,797,200",NYS,$3B (Small),0.87
RIG,Transocean Ltd,Yes,"28,812,840",NYS,$5B (Small),1.46
RIO,Rio Tinto PLC,Yes,"4,557,060",NYS,$102B (Large),0.56
RIOT,Riot Platforms Inc,Yes,"13,958,930",NASDAQ,$6B (Small),3.73
RITM,Rithm Capital Corp,Yes,"8,383,380",NYS,$6B (Small),1.22
RIVN,Rivian Automotive Inc,Yes,"32,116,840",NASDAQ,$24B (Mid),1.77
RJF,Raymond James Financial Inc,Yes,"1,001,160",NYS,$33B (Mid),1.02
RKLB,Rocket Lab Corp,Yes,"28,014,190",NASDAQ,$45B (Large),2.17
RKT,Rocket Companies Inc,Yes,"30,897,300",NYS,$66B (Large),2.32
RLAY,Relay Therapeutics Inc,Yes,"1,845,710",NASDAQ,$1B (Micro),1.6
RLJ,RLJ Lodging Trust,Yes,"1,550,510",NYS,$1B (Micro),1.13
RLX,RLX Technology Inc,Yes,"1,991,140",NYS,$3B (Small),1.09
RMBS,Rambus Inc,Yes,"1,387,610",NASDAQ,$10B (Mid),1.52
RNA,Avidity Biosciences Inc,Yes,"1,840,090",NASDAQ,$11B (Mid),0.93
RNW,Renew Energy Global PLC,Yes,"1,107,960",NASDAQ,$2B (Micro),0.91
ROIV,Roivant Sciences Ltd,Yes,"5,850,690",NASDAQ,$15B (Mid),1.23
ROKU,Roku Inc,Yes,"2,606,210",NASDAQ,$16B (Mid),1.99
ROL,Rollins Inc,Yes,"2,120,560",NYS,$29B (Mid),0.77
ROST,Ross Stores Inc,Yes,"2,022,220",NASDAQ,$62B (Large),1
RPM,RPM International Inc,Yes,"1,358,170",NYS,$14B (Mid),1.1
RPRX,Royalty Pharma PLC,Yes,"3,137,230",NASDAQ,$23B (Mid),0.42
RPTX,Repare Therapeutics Inc,Yes,"1,069,100",NASDAQ,$109M (Micro),0.99
RRC,Range Resources Corp,Yes,"2,811,520",NYS,$8B (Mid),0.58
RSG,Republic Services Inc,Yes,"1,202,380",NYS,$66B (Large),0.55
RSI,Rush Street Interactive Inc,Yes,"1,294,390",NYS,$4B (Small),1.55
RTX,RTX Corp,Yes,"4,619,770",NYS,$253B (Large),0.42
RUM,Rumble Inc,Yes,"2,026,320",NASDAQ,$2B (Small),0.7
RUN,Sunrun Inc,Yes,"6,008,490",NASDAQ,$4B (Small),2.36
RVLV,Revolve Group Inc,Yes,"1,127,770",NYS,$2B (Small),1.8
RVMD,Revolution Medicines Inc,Yes,"6,140,340",NASDAQ,$23B (Mid),1.03
RVPH,Reviva Pharmaceuticals Holdings Inc,Yes,"6,478,300",NASDAQ,$40M (Micro),0.07
RWT,Redwood Trust Inc,Yes,"1,771,920",NYS,$722M (Micro),1.63
RXRX,Recursion Pharmaceuticals Inc,Yes,"19,646,560",NASDAQ,$2B (Small),0.96
RYAN,Ryan Specialty Holdings Inc,Yes,"1,220,830",NYS,$13B (Mid),0.62
RYN,Rayonier Inc,Yes,"1,664,290",NYS,$4B (Small),1
RZLT,Rezolute Inc,Yes,"6,010,990",NASDAQ,$244M (Micro),0.47
S,SentinelOne Inc,Yes,"6,137,260",NYS,$5B (Small),0.77
SA,Seabridge Gold Inc,Yes,"1,088,500",NYS,$3B (Small),0.81
SABR,Sabre Corp,Yes,"4,318,440",NASDAQ,$577M (Micro),1.07
SAN,Banco Santander SA,Yes,"3,188,030",NYS,$176B (Large),0.73
SANA,Sana Biotechnology Inc,Yes,"2,547,190",NASDAQ,$1B (Micro),1.97
SAP,SAP SE,Yes,"1,169,070",NYS,$288B (Large),1.17
SATL,Satellogic Inc,Yes,"6,158,650",NASDAQ,$408M (Micro),1.4
SATS,EchoStar Corp,Yes,"4,519,030",NASDAQ,$35B (Mid),1.02
SBH,Sally Beauty Holdings Inc,Yes,"1,762,200",NYS,$2B (Micro),1.16
SBLK,Star Bulk Carriers Corp,Yes,"1,363,100",NASDAQ,$2B (Small),0.8
SBRA,Sabra Health Care REIT Inc,Yes,"2,193,310",NASDAQ,$5B (Small),0.65
SBSW,Sibanye Stillwater Ltd,Yes,"7,485,680",NYS,$11B (Mid),0.66
SBUX,Starbucks Corp,Yes,"7,809,310",NASDAQ,$101B (Large),0.95
SCCO,Southern Copper Corp,Yes,"1,578,200",NYS,$140B (Large),1.08
SCHW,Charles Schwab Corp,Yes,"6,465,480",NYS,$178B (Large),0.93
SE,Sea Ltd,Yes,"4,087,450",NYS,$79B (Large),1.6
SEDG,Solaredge Technologies Inc,Yes,"2,757,420",NASDAQ,$2B (Micro),1.66
SEE,Sealed Air Corp,Yes,"2,766,210",NYS,$6B (Small),1.35
SEI,Solaris Energy Infrastructure Inc,Yes,"2,098,960",NYS,$4B (Small),1.15
SEMR,SEMrush Holdings Inc,Yes,"1,976,160",NYS,$2B (Micro),1.55
SES,SES AI Corp,Yes,"6,227,270",NYS,$778M (Micro),0.58
SFIX,Stitch Fix Inc,Yes,"2,010,310",NASDAQ,$668M (Micro),2.24
SFL,SFL Corporation Ltd,Yes,"1,220,800",NYS,$1B (Micro),0.5
SFM,Sprouts Farmers Market Inc,Yes,"2,355,670",NASDAQ,$8B (Small),0.75
SG,Sweetgreen Inc,Yes,"4,887,340",NYS,$926M (Micro),1.94
SGHC,SGHC Ltd,Yes,"1,982,420",NYS,$5B (Small),1.08
SGI,Somnigroup International Inc,Yes,"1,112,050",NYS,$20B (Mid),1.31
SGMO,Sangamo Therapeutics Inc,Yes,"4,326,310",NASDAQ,$149M (Micro),1.29
SGRY,Surgery Partners Inc,Yes,"1,293,950",NASDAQ,$2B (Micro),1.98
SHAK,Shake Shack Inc,Yes,"1,673,980",NYS,$4B (Small),1.76
SHC,Sotera Health Co,Yes,"2,108,190",NASDAQ,$5B (Small),1.83
SHCO,Soho House & Co Inc,Yes,"2,786,770",NYS,$2B (Micro),0.68
SHEL,Shell PLC,Yes,"5,161,670",NYS,$202B (Large),0.15
SHLS,Shoals Technologies Group Inc,Yes,"2,677,280",NASDAQ,$1B (Micro),1.7
SHO,Sunstone Hotel Investors Inc,Yes,"1,521,190",NYS,$2B (Micro),1.02
SHOP,Shopify Inc,Yes,"4,569,330",NASDAQ,$214B (Large),2.84
SHW,Sherwin-Williams Co,Yes,"1,479,860",NYS,$88B (Large),1.26
SID,Companhia Siderurgica Nacional SA,Yes,"2,839,580",NYS,$2B (Small),1.63
SIRI,Sirius XM Holdings Inc,Yes,"4,200,910",NASDAQ,$7B (Small),0.93
SITC,Site Centers Corp,Yes,"1,178,950",NYS,$333M (Micro),1.08
SJM,J M Smucker Co,Yes,"1,446,790",NYS,$11B (Mid),0.22
SKT,Tanger Inc,Yes,"1,081,060",NYS,$4B (Small),1.16
SKYT,Skywater Technology Inc,Yes,"2,702,420",NASDAQ,$1B (Micro),3.53
SLAI,SOLAI Ltd,Yes,"1,710,950",NYS,$21M (Micro),3.39
SLB,Slb NV,Yes,"18,112,090",NYS,$68B (Large),0.74
SLDP,Solid Power Inc,Yes,"5,815,130",NASDAQ,$1B (Micro),1.91
SLG,SL Green Realty Corp,Yes,"1,071,580",NYS,$4B (Small),1.63
SLM,SLM Corp,Yes,"1,727,700",NASDAQ,$6B (Small),1.15
SLS,Sellas Life Sciences Group Inc,Yes,"19,686,370",NASDAQ,$493M (Micro),2.27
SM,SM Energy Co,Yes,"2,957,860",NYS,$2B (Micro),1.14
SMCI,Super Micro Computer Inc,Yes,"25,023,190",NASDAQ,$18B (Mid),1.52
SMFG,Sumitomo Mitsui Financial Group Inc,Yes,"1,840,270",NYS,$129B (Large),0.39
SMPL,Simply Good Foods Co,Yes,"2,278,630",NASDAQ,$2B (Micro),0.26
SMR,Nuscale Power Corp,Yes,"34,861,340",NYS,$6B (Small),2.17
SMTC,Semtech Corp,Yes,"1,048,420",NASDAQ,$7B (Small),2.02
SNAP,Snap Inc,Yes,"37,207,560",NYS,$14B (Mid),0.83
SNDL,SNDL Inc,Yes,"2,039,780",NASDAQ,$427M (Micro),0.82
SNDX,Syndax Pharmaceuticals Inc,Yes,"1,262,070",NASDAQ,$2B (Micro),0.46
SNOW,Snowflake Inc,Yes,"3,325,480",NYS,$75B (Large),1.14
SNPS,Synopsys Inc,Yes,"1,583,850",NASDAQ,$100B (Large),1.12
SNY,Sanofi SA,Yes,"2,938,650",NASDAQ,$119B (Large),0.43
SO,Southern Co,Yes,"3,662,880",NYS,$96B (Large),0.44
SOC,Sable Offshore Corp,Yes,"9,717,400",NYS,$1B (Micro),0.41
SOFI,SoFi Technologies Inc,Yes,"50,013,750",NASDAQ,$35B (Mid),2.14
SONO,Sonos Inc,Yes,"1,187,090",NASDAQ,$2B (Micro),2.05
SONY,Sony Group Corp,Yes,"3,729,500",NYS,$149B (Large),0.98
SOUN,SoundHound AI Inc,Yes,"25,585,570",NASDAQ,$5B (Small),2.88
SPCE,Virgin Galactic Holdings Inc,Yes,"4,398,680",NYS,$201M (Micro),2.21
SPG,Simon Property Group Inc,Yes,"1,077,980",NYS,$60B (Large),1.42
SPGI,S&P Global Inc,Yes,"1,228,120",NYS,$164B (Large),1.2
SPOT,Spotify Technology SA,Yes,"1,727,200",NYS,$111B (Large),1.66
SPRY,ARS Pharmaceuticals Inc,Yes,"1,871,550",NASDAQ,$1B (Micro),0.79
SQM,Sociedad Quimica y Minera de Chile SA,Yes,"1,117,910",NYS,$11B (Mid),1.03
SRAD,Sportradar Group AG,Yes,"2,053,740",NASDAQ,$6B (Small),2.01
SRE,Sempra,Yes,"2,334,110",NYS,$58B (Large),0.74
SRPT,Sarepta Therapeutics Inc,Yes,"2,505,690",NASDAQ,$2B (Small),0.39
SSL,Sasol Ltd,Yes,"1,038,420",NYS,$4B (Small),0.44
ST,Sensata Technologies Holding PLC,Yes,"1,386,570",NYS,$5B (Small),1.16
STAA,STAAR Surgical Co,Yes,"1,780,960",NASDAQ,$1B (Micro),1.07
STAG,STAG Industrial Inc,Yes,"1,186,880",NYS,$7B (Small),1.06
STGW,Stagwell Inc,Yes,"1,504,140",NASDAQ,$1B (Micro),1.69
STIM,Neuronetics Inc,Yes,"1,559,170",NASDAQ,$142M (Micro),0.81
STLD,Steel Dynamics Inc,Yes,"1,064,270",NASDAQ,$25B (Mid),1.47
STM,STMicroelectronics NV,Yes,"5,775,750",NYS,$26B (Mid),1.59
STNE,StoneCo Ltd,Yes,"4,712,980",NASDAQ,$4B (Small),1.82
STT,State Street Corp,Yes,"1,934,850",NYS,$37B (Mid),1.44
STWD,Starwood Property Trust Inc,Yes,"4,148,580",NYS,$7B (Small),1.16
STX,Seagate Technology Holdings PLC,Yes,"3,162,930",NASDAQ,$66B (Large),1.64
STZ,Constellation Brands Inc,Yes,"3,186,600",NYS,$25B (Mid),0.44
SU,Suncor Energy Inc,Yes,"5,036,240",NYS,$56B (Large),0.46
SUIG,SUI Group Holdings Ltd,Yes,"1,102,780",NASDAQ,$157M (Micro),1.31
SUPV,Grupo Supervielle SA,Yes,"1,152,850",NYS,$1B (Micro),1.72
SVC,Service Properties Trust,Yes,"1,314,020",NASDAQ,$361M (Micro),1.46
SVM,Silvercorp Metals Inc,Yes,"5,156,380",NYS,$2B (Micro),0.97
SVRA,Savara Inc,Yes,"1,678,590",NASDAQ,$1B (Micro),0.33
SW,Smurfit WestRock PLC,Yes,"4,605,350",NYS,$22B (Mid),1.01
SWK,Stanley Black & Decker Inc,Yes,"1,573,490",NYS,$13B (Mid),1.21
SWKS,Skyworks Solutions Inc,Yes,"3,483,480",NASDAQ,$9B (Mid),1.32
SXC,SunCoke Energy Inc,Yes,"1,016,200",NYS,$674M (Micro),0.97
SYF,Synchrony Financial,Yes,"2,115,240",NYS,$31B (Mid),1.42
SYK,Stryker Corp,Yes,"1,633,980",NYS,$141B (Large),0.88
SYM,Symbotic Inc,Yes,"1,707,700",NASDAQ,$43B (Large),2.15
Symbol,Description,Optionable Stocks,Average Volume (10 Day),Exchange,Market Capitalization,Beta
SYY,Sysco Corp,Yes,"2,590,220",NYS,$36B (Mid),0.61
T,AT&T Inc,Yes,"34,957,360",NYS,$170B (Large),0.37
TAC,TransAlta Corp,Yes,"1,058,870",NYS,$4B (Small),0.77
TAK,Takeda Pharmaceutical Co Ltd,Yes,"1,979,410",NYS,$52B (Large),0.05
TAL,TAL Education Group,Yes,"2,237,990",NYS,$7B (Small),0.07
TALK,Talkspace Inc,Yes,"1,277,610",NASDAQ,$666M (Micro),1.21
TALO,Talos Energy Inc,Yes,"1,333,150",NYS,$2B (Micro),0.57
TAP,Molson Coors Beverage Co,Yes,"2,798,050",NYS,$9B (Mid),0.48
TBLA,Taboola.com Ltd,Yes,"1,420,980",NASDAQ,$1B (Micro),1.29
TD,Toronto-Dominion Bank,Yes,"2,813,100",NYS,$158B (Large),0.67
TDAY,USA TODAY Co Inc,Yes,"1,226,190",NYS,$859M (Micro),1.59
TDC,Teradata Corp,Yes,"1,052,630",NYS,$3B (Small),0.61
TDOC,Teladoc Health Inc,Yes,"4,926,560",NYS,$1B (Micro),2.13
TDS,Telephone and Data Systems Inc,Yes,"1,107,280",NYS,$5B (Small),0.33
TDUP,ThredUp Inc,Yes,"1,813,950",NASDAQ,$751M (Micro),1.73
TE,T1 Energy Inc,Yes,"16,949,490",NYS,$2B (Micro),1.6
TEAM,Atlassian Corp,Yes,"2,489,790",NASDAQ,$39B (Mid),0.88
TECH,Bio-Techne Corp,Yes,"1,552,580",NASDAQ,$10B (Mid),1.48
TEF,Telefonica SA,Yes,"2,220,750",NYS,$22B (Mid),0.31
TEL,TE Connectivity PLC,Yes,"1,247,760",NYS,$68B (Large),1.24
TENB,Tenable Holdings Inc,Yes,"1,337,790",NASDAQ,$3B (Small),0.63
TER,Teradyne Inc,Yes,"2,525,280",NASDAQ,$34B (Mid),1.83
TEVA,Teva Pharmaceutical Industries Ltd,Yes,"8,830,530",NYS,$37B (Mid),0.7
TEX,Terex Corp,Yes,"1,037,780",NYS,$4B (Small),1.68
TFC,Truist Financial Corp,Yes,"6,648,680",NYS,$65B (Large),0.88
TGB,Taseko Mines Ltd,Yes,"6,847,710",NYS,$2B (Small),1.25
TGEN,Tecogen Inc,Yes,"1,044,950",NYS,$142M (Micro),1.32
TGT,Target Corp,Yes,"6,938,870",NYS,$48B (Large),1.14
TGTX,TG Therapeutics Inc,Yes,"1,935,050",NASDAQ,$5B (Small),1.85
TIGO,Millicom International Cellular SA,Yes,"1,117,240",NASDAQ,$8B (Mid),0.92
TIGR,UP Fintech Holding Ltd,Yes,"4,074,350",NASDAQ,$2B (Micro),0.48
TJX,TJX Companies Inc,Yes,"4,133,210",NYS,$175B (Large),0.74
TKC,Turkcell Iletisim Hizmetleri AS,Yes,"1,052,460",NYS,$5B (Small),0.92
TLRY,Tilray Brands Inc,Yes,"7,460,150",NASDAQ,$1B (Micro),2.03
TMC,TMC the metals company Inc,Yes,"7,066,640",NASDAQ,$3B (Small),1.86
TME,Tencent Music Entertainment Group,Yes,"4,866,210",NYS,$27B (Mid),0.52
TMO,Thermo Fisher Scientific Inc,Yes,"1,784,750",NYS,$233B (Large),0.93
TMUS,T-Mobile US Inc,Yes,"3,650,010",NASDAQ,$224B (Large),0.43
TNDM,Tandem Diabetes Care Inc,Yes,"1,146,330",NASDAQ,$1B (Micro),1.69
TNGX,Tango Therapeutics Inc,Yes,"3,468,260",NASDAQ,$2B (Micro),1.77
TNYA,Tenaya Therapeutics Inc,Yes,"3,009,180",NASDAQ,$163M (Micro),3.19
TOI,Oncology Institute Inc,Yes,"1,901,890",NASDAQ,$411M (Micro),0.18
TOST,Toast Inc,Yes,"6,905,910",NYS,$21B (Mid),1.94
TPG,TPG Inc,Yes,"1,267,110",NASDAQ,$25B (Mid),1.49
TPR,Tapestry Inc,Yes,"2,082,710",NYS,$27B (Mid),1.65
TREX,Trex Company Inc,Yes,"2,042,680",NYS,$4B (Small),1.59
TRGP,Targa Resources Corp,Yes,"1,022,450",NYS,$38B (Mid),0.87
TRIN,Trinity Capital Inc,Yes,"1,345,440",NASDAQ,$1B (Micro),0.59
TRIP,Tripadvisor Inc,Yes,"2,134,090",NASDAQ,$2B (Micro),1.02
TRMB,Trimble Inc,Yes,"1,271,020",NASDAQ,$19B (Mid),1.59
TROW,T Rowe Price Group Inc,Yes,"1,614,880",NASDAQ,$23B (Mid),1.55
TROX,Tronox Holdings PLC,Yes,"3,617,380",NYS,$893M (Micro),1.18
TRP,TC Energy Corp,Yes,"2,110,240",NYS,$56B (Large),0.75
TRU,TransUnion,Yes,"1,817,580",NYS,$17B (Mid),1.7
TRV,Travelers Companies Inc,Yes,"1,273,730",NYS,$63B (Large),0.52
TRVI,Trevi Therapeutics Inc,Yes,"1,445,080",NASDAQ,$1B (Micro),0.94
TRX,TRX Gold Corp,Yes,"1,580,350",NYS,$257M (Micro),0.32
